Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1376956800,2013-08-20T00:00:00,0.301970745235714,0.00454280379071072,0.0851565763173125,2.64707555273627,0.0398222180293701,0.746482547997562
1377043200,2013-08-21T00:00:00,0.308697195480857,0.00464399552584986,0.0870534536893175,2.70603961558519,0.0407092647795999,0.763110575040557
1377129600,2013-08-22T00:00:00,0.319747873836,0.004810240317154,0.090169775218985,2.80290986204638,0.042166566620172,0.790428249569623
1377216000,2013-08-23T00:00:00,0.326474324081143,0.00491143205229314,0.09206665259099,2.8618739248953,0.0430536133704017,0.807056276612618
1377302400,2013-08-24T00:00:00,0.329737206948,0.004960518385622,0.092986794486355,2.89047635610617,0.0434839041683625,0.815122240467388
1377388800,2013-08-25T00:00:00,0.330073139504571,0.00496557210594257,0.093081528386385,2.89342114089707,0.0435282050806926,0.815952677835051
1377475200,2013-08-26T00:00:00,0.339155968314,0.005102212856071,0.0956429109603275,2.97304121824052,0.0447259978963184,0.838405757478231
1377561600,2013-08-27T00:00:00,0.346048482614571,0.00520590283460757,0.0975866188502975,3.03346099859933,0.04563494424817,0.855444300841708
1377648000,2013-08-28T00:00:00,0.354297376923429,0.00532999799589943,0.09991282961352,3.10577080611077,0.0467227624320544,0.875835864392116
1377734400,2013-08-29T00:00:00,0.361161167658857,0.00543325586131686,0.101848437379535,3.16593879569754,0.0476279208803036,0.892803402069004
1377820800,2013-08-30T00:00:00,0.377803430102571,0.00568361962703957,0.106541600920178,3.31182486827914,0.0498226096506289,0.933943673666276
1377907200,2013-08-31T00:00:00,0.398219797806,0.005990760481109,0.112299072469623,3.4907947475674,0.0525150063774015,0.984413669268711
1377993600,2013-09-01T00:00:00,0.419980466402571,0.00631812480148957,0.118435640548803,3.68154876848494,0.0553846820098576,1.0382068250508
1378080000,2013-09-02T00:00:00,0.435212896375714,0.00654727925342072,0.122731227475588,3.81507624962951,0.057393449935486,1.075861940051
1378166400,2013-09-03T00:00:00,0.442984522969714,0.00666419446891172,0.124922847437465,3.88320232835252,0.0584183287144801,1.09507368063682
1378252800,2013-09-04T00:00:00,0.451141064358857,0.00678690028636686,0.12722301442466,3.95470257016974,0.0594939679102919,1.11523694444657
1378339200,2013-09-05T00:00:00,0.465959760860571,0.00700983059237657,0.13140192738057,4.08460326370377,0.061448174972773,1.15186929541808
1378425600,2013-09-06T00:00:00,0.478270756969714,0.00719503541991171,0.134873661964965,4.19252145559652,0.0630716804909461,1.18230252078488
1378512000,2013-09-07T00:00:00,0.468545357279143,0.00704872792729014,0.132131072644533,4.10726860190897,0.0617891490106254,1.15826098280197
1378598400,2013-09-08T00:00:00,0.464373972775714,0.00698597422802071,0.130954730802087,4.07070224535191,0.0612390500828296,1.1479491702111
1378684800,2013-09-09T00:00:00,0.48097467165,0.007235712717475,0.135636173302438,4.2162239716839,0.0634282576813859,1.18898669516917
1378771200,2013-09-10T00:00:00,0.499171335501429,0.00750946067096643,0.140767682292738,4.37573592700552,0.0658279322416917,1.23396950297814
1378857600,2013-09-11T00:00:00,0.517884452858571,0.00779097807557357,0.146044832584613,4.53977511375824,0.0682957138104779,1.28022900243671
1378944000,2013-09-12T00:00:00,0.531859133078571,0.00800121112390357,0.149985730639938,4.66227716056676,0.0701386167121387,1.31477491478969
1379030400,2013-09-13T00:00:00,0.539668518796286,0.00811869438213729,0.152187998778008,4.73073423576824,0.0711684749538155,1.33407999728801
1379116800,2013-09-14T00:00:00,0.570523334428286,0.00858286972238529,0.160889141201828,5.00120754959835,0.0752374359864294,1.41035421177522
1379203200,2013-09-15T00:00:00,0.602377007282571,0.00906207172480957,0.169871964095103,5.28043684583902,0.0794381207396807,1.48909763725767
1379289600,2013-09-16T00:00:00,0.600946345471714,0.00904054905746471,0.169468513550298,5.26789566440505,0.0792494530377357,1.48556098978191
1379376000,2013-09-17T00:00:00,0.617760093306,0.009293492624359,0.174210036440248,5.4152849779204,0.081466756345131,1.52712517943521
1379462400,2013-09-18T00:00:00,0.623419967195143,0.00937863894056415,0.175806136361818,5.46489943243262,0.0822131489529853,1.54111659134769
1379548800,2013-09-19T00:00:00,0.549549866164286,0.00958367518475929,0.158245285253766,4.81735412679613,0.0840104966695999,1.38717817053451
1379635200,2013-09-20T00:00:00,0.480098794241143,0.00992447364446314,0.142102762047761,4.20854603031786,0.0869979359673639,1.24567281211068
1379721600,2013-09-21T00:00:00,0.403251238018286,0.0100777879514703,0.12368504239454,3.53490035246829,0.0883418891825885,1.08422308163054
1379808000,2013-09-22T00:00:00,0.321480422355429,0.0102540385939074,0.104119971853433,2.81809738236769,0.0898869023141925,0.912715673267193
1379894400,2013-09-23T00:00:00,0.254590954031143,0.0107026564310281,0.0888719774742525,2.231744303037,0.0938194862743927,0.779051754539298
1379980800,2013-09-24T00:00:00,0.174533126025429,0.0109670180863024,0.0699448749611739,1.52995738273891,0.0961368805445271,0.613136773909651
1380067200,2013-09-25T00:00:00,0.103348671428571,0.0115014060850586,0.0538593448088143,0.905954453742857,0.100821325741623,0.472131016594066
1380153600,2013-09-26T00:00:00,0.105080271428571,0.0116941113661386,0.0547617544884143,0.921133659342857,0.102510580235571,0.48004153984544
1380240000,2013-09-27T00:00:00,0.1076139,0.01197607233057,0.0560821350309,0.9433434474,0.104982250049777,0.491615995680869
1380326400,2013-09-28T00:00:00,0.110844257142857,0.0123355704139629,0.0577656101719714,0.971660758114286,0.108133610248798,0.506373338767502
1380412800,2013-09-29T00:00:00,0.112400871428571,0.0125088019879186,0.0585768274270143,0.985306038942857,0.109652158226094,0.513484469225207
1380499200,2013-09-30T00:00:00,0.112787871428571,0.0125518702160186,0.0587785094240143,0.988698480942857,0.110029694313619,0.515252413610909
1380585600,2013-10-01T00:00:00,0.115313785714286,0.0128329726775643,0.0600948697273571,1.01084064557143,0.112493838491529,0.526791628030013
1380672000,2013-10-02T00:00:00,0.116801485714286,0.0129985349590743,0.0608701728460571,1.02388182377143,0.113945157451245,0.533587935168537
1380758400,2013-10-03T00:00:00,0.120320742857143,0.0133901839755371,0.0627042059430286,1.05473163188571,0.117378352729559,0.549665069296589
1380844800,2013-10-04T00:00:00,0.1205109,0.01341134607167,0.0628033048379,1.0563985494,0.117563859664259,0.550533770209031
1380931200,2013-10-05T00:00:00,0.124505742857143,0.0138559217910371,0.0648851856780286,1.09141734188571,0.121461010420232,0.568783537653599
1381017600,2013-10-06T00:00:00,0.127872,0.0142305438336,0.066639484032,1.120925952,0.124744947245338,0.584161717024512
1381104000,2013-10-07T00:00:00,0.131240442857143,0.0146054091186471,0.0683949214537286,1.15045372208571,0.128031016334061,0.599549881463385
1381190400,2013-10-08T00:00:00,0.133051885714286,0.0148069999045943,0.0693389406084571,1.16633283017143,0.129798161163674,0.607825153373735
1381276800,2013-10-09T00:00:00,0.136418528571429,0.0151816648723014,0.0710934399743857,1.19584482145714,0.133082474270594,0.623205094815465
1381363200,2013-10-10T00:00:00,0.140717957142857,0.0156601371472729,0.0733340532566714,1.23353361231429,0.137276762232994,0.642846310847982
1381449600,2013-10-11T00:00:00,0.145977814285714,0.0162454930315157,0.0760751863122429,1.27964152002857,0.142407991914267,0.666875083213121
1381536000,2013-10-12T00:00:00,0.151036328571429,0.0168084419904414,0.0787113911261857,1.32398445625714,0.14734280248821,0.689984054612144
1381622400,2013-10-13T00:00:00,0.1582362,0.01760969704206,0.0824635473222,1.3870985292,0.154366604270698,0.722875455826405
1381708800,2013-10-14T00:00:00,0.169607957142857,0.0188752304542729,0.0883898488466714,1.48678335231429,0.165460270162156,0.774825414989922
1381795200,2013-10-15T00:00:00,0.181463657142857,0.0201946206141829,0.0945683533733714,1.59071041851429,0.177026044303927,0.828986185670974
1381881600,2013-10-16T00:00:00,0.189697114285714,0.0211109007441057,0.0988591546105429,1.66288490382857,0.185058155922831,0.866599349316019
1381968000,2013-10-17T00:00:00,0.195046071428571,0.0217061723366786,0.101646721428214,1.70977386214286,0.190276306703324,0.891035160039726
1382054400,2013-10-18T00:00:00,0.205519757142857,0.0228717617046129,0.107105000112471,1.80158619111429,0.200493863102636,0.938882430985925
1382140800,2013-10-19T00:00:00,0.217789842857143,0.0242372677778671,0.113499458485129,1.90914576248571,0.212463889340783,0.994936253080637
1382227200,2013-10-20T00:00:00,0.2251062,0.02505148622306,0.1173123202922,1.9732809492,0.219601328231344,1.02835979968143
1382313600,2013-10-21T00:00:00,0.230967642857143,0.0257037910240071,0.120366964996929,2.02466235728571,0.225319432116447,1.05513681516308
1382400000,2013-10-22T00:00:00,0.241437214285714,0.0268689225237357,0.125823099553643,2.11643862042857,0.235532974843067,1.10296529068723
1382486400,2013-10-23T00:00:00,0.249486685714286,0.0277647273598343,0.130018018087257,2.18700028697143,0.243385600036307,1.1397379465529
1382572800,2013-10-24T00:00:00,0.257700214285714,0.0286787896906357,0.134298433706643,2.25900007842857,0.251398270428113,1.17726006987243
1382659200,2013-10-25T00:00:00,0.2650581,0.02949762974303,0.1381329378011,2.3234993046,0.258576222327401,1.21087333276444
1382745600,2013-10-26T00:00:00,0.270719357142857,0.0301276563940929,0.141083257300071,2.37312588471429,0.264099035950618,1.23673583349243
1382832000,2013-10-27T00:00:00,0.281391428571429,0.0313153235945714,0.146644923134286,2.46667726285714,0.274510126630013,1.28548939619515
1382918400,2013-10-28T00:00:00,0.2890107,0.03216325258641,0.1506156463317,2.5334677962,0.28194307217247,1.32029675574368
1383004800,2013-10-29T00:00:00,0.287064257142857,0.0319466379999629,0.149601272991971,2.51640527811429,0.280044228707674,1.31140475904762
1383091200,2013-10-30T00:00:00,0.297969428571429,0.0331602462959714,0.155284417052286,2.61200001085714,0.290682719030486,1.36122319988034
1383177600,2013-10-31T00:00:00,0.313899042857143,0.0349330118298271,0.163586009870329,2.75163900968571,0.306222781700265,1.4339949625233
1383264000,2013-11-01T00:00:00,0.325656771428571,0.0362414990030886,0.169713457359914,2.85470725834286,0.317692980261074,1.48770816721701
1383350400,2013-11-02T00:00:00,0.332307385714286,0.0324976606623157,0.166912201023779,2.91300654317143,0.28487449336586,1.46315235417444
1383436800,2013-11-03T00:00:00,0.335555485714286,0.0285971420060043,0.162648004537582,2.94147938777143,0.250682546824634,1.42577240777645
1383523200,2013-11-04T00:00:00,0.340552542857143,0.0248246661128229,0.159202185674164,2.98528359068571,0.217613023145005,1.39556635961972
1383609600,2013-11-05T00:00:00,0.346811528571429,0.02141348425257,0.156722699660764,3.04014985945714,0.187710602958029,1.37383118522626
1383696000,2013-11-06T00:00:00,0.3513177,0.0171860373210714,0.152461508371346,3.0796509582,0.150652803156512,1.33647758238322
1383782400,2013-11-07T00:00:00,0.345621728571429,0.0123744439715286,0.143653987435868,3.02972007265714,0.108474375854419,1.25927085386282
1383868800,2013-11-08T00:00:00,0.337409742857143,0.00757297422857143,0.133940767705093,2.95773380588571,0.0663846920876571,1.17412476970284
1383955200,2013-11-09T00:00:00,0.335268642857143,0.00752491842857143,0.133090820174518,2.93896492328571,0.0659634349448571,1.16667412964982
1384041600,2013-11-10T00:00:00,0.343136828571429,0.00770151548571429,0.136214235716979,3.00793743925714,0.0675114847477714,1.19405399029503
1384128000,2013-11-11T00:00:00,0.3554802,0.0079785556,0.14111415541465,3.1161394332,0.0699400183896,1.23700668636482
1384214400,2013-11-12T00:00:00,0.374881242857143,0.00841400122857143,0.148815742667468,3.28620897488571,0.0737571347696571,1.30451880022302
1384300800,2013-11-13T00:00:00,0.376513971428571,0.00845064691428571,0.149463883164121,3.30052147354286,0.0740783708506286,1.31020039981669
1384387200,2013-11-14T00:00:00,0.389249485714286,0.00873648845714286,0.154519470907686,3.41216099177143,0.0765840578153143,1.35451768197677
1384473600,2013-11-15T00:00:00,0.399699128571429,0.00897102488571429,0.158667641540454,3.50376256105714,0.0786400041481714,1.39088054574362
1384560000,2013-11-16T00:00:00,0.414720514285714,0.00930817154285714,0.164630646394814,3.63544002822857,0.0815954317446857,1.44315224629694
1384646400,2013-11-17T00:00:00,0.423712928571428,0.00951000128571429,0.168200344361304,3.71426753185714,0.0833646712705714,1.47444421867119
1384732800,2013-11-18T00:00:00,0.423416057142857,0.00950333817142857,0.168082495994757,3.71166515691429,0.0833062624107429,1.47341115989004
1384819200,2013-11-19T00:00:00,0.420495171428571,0.00943778051428571,0.166922998727021,3.68606067274286,0.0827315839882286,1.46324700684107
1384905600,2013-11-20T00:00:00,0.429519085714286,0.00964031725714286,0.170505201175886,3.76516430537143,0.0845070210761143,1.49464859350781
1384992000,2013-11-21T00:00:00,0.428191071428571,0.00961051071428571,0.169978022406696,3.75352293214286,0.0842457369214286,1.4900273444171
1385078400,2013-11-22T00:00:00,0.440984442857143,0.00989765082857143,0.175056577566868,3.86566962608571,0.0867628071632571,1.53454595895116
1385164800,2013-11-23T00:00:00,0.443855185714286,0.00996208305714286,0.176196169740211,3.89083455797143,0.0873276200789143,1.54453562394269
1385251200,2013-11-24T00:00:00,0.444465128571429,0.00997577288571429,0.176438297349954,3.89618131705714,0.0874476251161714,1.54665811456969
1385337600,2013-11-25T00:00:00,0.451087328571429,0.0101244044857143,0.179067096816104,3.95423152225714,0.0887505297217714,1.56970217068996
1385424000,2013-11-26T00:00:00,0.450308185714286,0.0101069170571429,0.178757802272461,3.94740155597143,0.0885972349229143,1.56699089472039
1385510400,2013-11-27T00:00:00,0.453814071428571,0.0101856047142857,0.180149525641446,3.97813415014286,0.0892870109254286,1.57919074177292
1385596800,2013-11-28T00:00:00,0.465889885714286,0.0104566396571429,0.184943233796986,4.08399073817143,0.0916629032345143,1.62121238746438
1385683200,2013-11-29T00:00:00,0.469346142857143,0.0105342134285714,0.186315256226393,4.11428828828571,0.0923429149148571,1.63323953608056
1385769600,2013-11-30T00:00:00,0.99177867648,0.0108339064,0.29321808721414,8.69393187802368,0.0949700235024,2.57034975251915
1385856000,2013-12-01T00:00:00,1.57853778337714,0.0113438900285714,0.414808627473735,13.837462209084,0.0994405399904571,3.63621242843476
1385942400,2013-12-02T00:00:00,2.04294321040286,0.0114448409714286,0.508382562265027,17.9084401823914,0.100325475955543,4.45648154081522
1386028800,2013-12-03T00:00:00,2.64993159526286,0.0120842517714286,0.635148711959096,23.2293003640742,0.105930551028343,5.56771360903343
1386115200,2013-12-04T00:00:00,3.15447202235143,0.0123069740857143,0.73780371506589,27.6521017479326,0.107882934835371,6.46758736626759
1386201600,2013-12-05T00:00:00,3.65255202737143,0.0124496062857143,0.838464993983257,32.0182710719379,0.109133248700571,7.34998413725723
1386288000,2013-12-06T00:00:00,4.27777773005143,0.0129789674857143,0.967903120575412,37.4989995816308,0.113773628979771,8.48463875496406
1386374400,2013-12-07T00:00:00,4.34132528904,0.0131717736,0.98228158634232,38.0560574837246,0.1154637673776,8.61068038587678
1386460800,2013-12-08T00:00:00,4.34132528904,0.0131717736,0.98228158634232,38.0560574837246,0.1154637673776,8.61068038587678
1386547200,2013-12-09T00:00:00,4.39818368135143,0.0133442844857143,0.995146540723312,38.5544781507266,0.116975997801771,8.72345457598055
1386633600,2013-12-10T00:00:00,4.43793062795143,0.0134648784857143,1.00413980687111,38.9028998846222,0.118033124805771,8.80228954703217
1386720000,2013-12-11T00:00:00,4.57462246024286,0.0138796075714286,1.03506812044444,40.1011404864889,0.121668639971143,9.07340714381599
1386806400,2013-12-12T00:00:00,4.10066631236571,0.0142784219428571,0.943983233478183,35.9464408941979,0.125164646751086,8.27495702466975
1386892800,2013-12-13T00:00:00,3.50600023825714,0.0144349546285714,0.826676292183107,30.7335980885621,0.126536812274057,7.24664437727712
1386979200,2013-12-14T00:00:00,2.96874845993143,0.0150361354857143,0.724738562004616,26.0240489997589,0.131806763667771,6.35305823453246
1387065600,2013-12-15T00:00:00,2.41930502446286,0.0153636813714286,0.617961137798667,21.2076278444414,0.134678030901943,5.41704733394312
1387152000,2013-12-16T00:00:00,1.94734256226857,0.0161967611142857,0.531093294704367,17.0704049008463,0.141980807927829,4.65556382137848
1387238400,2013-12-17T00:00:00,1.35652333080857,0.0166917621142857,0.417530764161822,11.8912835178679,0.146319986693829,3.66007467864253
1387324800,2013-12-18T00:00:00,0.7634313,0.0171347914,0.303057563027725,6.6922387758,0.1502035814124,2.65660259750104
1387411200,2013-12-19T00:00:00,0.800006528571428,0.0179557020857143,0.317576747187504,7.01285722945714,0.157399684483371,2.78387776584566
1387497600,2013-12-20T00:00:00,0.802328785714286,0.0180078238571429,0.318498608251411,7.03321413557143,0.157856583931714,2.79195879993187
1387584000,2013-12-21T00:00:00,0.798095057142857,0.0179128001714286,0.316817954781507,6.99610127091429,0.157023606302743,2.77722619161469
1387670400,2013-12-22T00:00:00,0.822892114285714,0.0184693563428571,0.326661585384514,7.21347227382857,0.161902377701486,2.86351545748065
1387756800,2013-12-23T00:00:00,0.835265442857143,0.0187470688285714,0.331573397100118,7.32193687208571,0.164336805351257,2.90657239897963
1387843200,2013-12-24T00:00:00,0.844967957142857,0.0189648363714286,0.335424981826432,7.40698911231429,0.166245755631943,2.9403353906905
1387929600,2013-12-25T00:00:00,0.851709342857143,0.0191161430285714,0.338101094170793,7.46608409948571,0.167572109788457,2.96379419150117
1388016000,2013-12-26T00:00:00,0.856361057142857,0.0192205481714286,0.339947674466007,7.50686102691429,0.168487325270743,2.97998131436902
1388102400,2013-12-27T00:00:00,0.891898457142857,0.0200181653714286,0.354054874210557,7.81838187531429,0.175479237645943,3.10364502732974
1388188800,2013-12-28T00:00:00,0.894396985714286,0.0200742434571429,0.355046709337061,7.84028397677143,0.175970818145314,3.11233945404867
1388275200,2013-12-29T00:00:00,0.893642142857143,0.0200573014285714,0.354747061108393,7.83366702428571,0.175822304322857,3.10971273767617
1388361600,2013-12-30T00:00:00,0.895151571428571,0.0200911797142857,0.355346255488321,7.84689867514286,0.176119281375429,3.11496527561063
1388448000,2013-12-31T00:00:00,0.906472542857143,0.0203452726285714,0.359840315415193,7.94613831068571,0.178346659862057,3.15436020492958
1388534400,2014-01-01T00:00:00,0.938927185714286,0.0210736990571429,0.372723760164211,8.23063570997143,0.184732045934914,3.26729648159947
1388620800,2014-01-02T00:00:00,0.924249985714286,0.0207442774571429,0.366897385919311,8.10197537477143,0.181844336189314,3.21622248496868
1388707200,2014-01-03T00:00:00,0.931335557142857,0.0209033091714286,0.369710128873132,8.16408749391428,0.183238408196743,3.24087898970188
1388793600,2014-01-04T00:00:00,0.945950914285714,0.0212313427428571,0.375511953501614,8.29220571462857,0.186113950483886,3.29173778439515
1388880000,2014-01-05T00:00:00,0.994123157142857,0.0223125419714286,0.394634777684832,8.71448359551428,0.195591742921543,3.45936846118524
1388966400,2014-01-06T00:00:00,1.03217515714286,0.0231665979714286,0.409740192393832,9.04804742751429,0.203078397817543,3.59178252652433
1389052800,2014-01-07T00:00:00,1.05376615714286,0.0236511959714286,0.418311121884582,9.23731413351429,0.207326383885543,3.66691529444025
1389139200,2014-01-08T00:00:00,1.0740123,0.0241056094,0.426348186535975,9.4147918218,0.2113097720004,3.73736820317436
1389225600,2014-01-09T00:00:00,1.14049735714286,0.0255978295714286,0.452740606384982,9.99759983271429,0.224390574023143,3.96872415557075
1389312000,2014-01-10T00:00:00,1.16406835714286,0.0261268675714286,0.462097531910732,10.2042232187143,0.229028121131143,4.05074696472948
1389398400,2014-01-11T00:00:00,1.22662285714286,0.0275308685714286,0.486929647552857,10.7525759657143,0.241335593897143,4.26842529044835
1389484800,2014-01-12T00:00:00,1.23931542857143,0.0278157462857143,0.491968188369429,10.8638390468571,0.243832831940571,4.31259313924641
1389571200,2014-01-13T00:00:00,1.25876571428571,0.0282522971428571,0.499689323445714,11.0343402514286,0.247659636754286,4.38027660932513
1389657600,2014-01-14T00:00:00,1.28358642857143,0.0288093842857143,0.509542345170178,11.2519186328571,0.252543062648571,4.46664819776178
1389744000,2014-01-15T00:00:00,1.31906442857143,0.0296056682857143,0.523625965033679,11.5629187808571,0.259523288192571,4.59010520948523
1389830400,2014-01-16T00:00:00,1.34299414285714,0.0301427574285714,0.533125288542393,11.7726866562857,0.264231411618857,4.67337627936262
1389916800,2014-01-17T00:00:00,1.34731157142857,0.0302396597142857,0.534839168208321,11.8105332351429,0.265080857055429,4.68840014851415
1390003200,2014-01-18T00:00:00,1.35594,0.03043332,0.538264375605,11.88617004,0.26677848312,4.71842551655343
1390089600,2014-01-19T00:00:00,1.36156885714286,0.0305596565714286,0.540498850047357,11.9355126017143,0.267885949505143,4.73801291951513
1390176000,2014-01-20T00:00:00,1.39652485714286,0.0313442245714286,0.554375252774357,12.2419368977143,0.274763472593143,4.85965346582002
1390262400,2014-01-21T00:00:00,1.40110071428571,0.0314469271428571,0.556191720234464,12.2820488614286,0.275663763334286,4.87557661957531
1390348800,2014-01-22T00:00:00,1.41025114285714,0.0316523034285714,0.559824144767643,12.3622615182857,0.277464091854857,4.90741845303316
1390435200,2014-01-23T00:00:00,1.40110071428571,0.0314469271428571,0.556191720234464,12.2820488614286,0.275663763334286,4.87557661957531
1390521600,2014-01-24T00:00:00,1.46305928571429,0.0328375528571429,0.580787271485536,12.8251776985714,0.287853988345714,5.09118122184221
1390608000,2014-01-25T00:00:00,1.49540271428571,0.0335634831428571,0.593626567755964,13.1087001934286,0.294217493230286,5.20373049294878
1390694400,2014-01-26T00:00:00,1.51523614285714,0.0340086334285714,0.601499798168893,13.2825600282857,0.298119680634857,5.27274723074851
1390780800,2014-01-27T00:00:00,1.53617914285714,0.0344786874285714,0.609813492593643,13.4661463662857,0.302240173998857,5.34562507607587
1390867200,2014-01-28T00:00:00,1.562247,0.035063766,0.62016158974275,13.694657202,0.307368972756,5.43633649568495
1390953600,2014-01-29T00:00:00,1.55577342857143,0.0349184702857143,0.617591791017929,13.6379098748571,0.306095310524571,5.41380964006316
1391040000,2014-01-30T00:00:00,1.60010871428571,0.0359135511428571,0.635191467170464,14.0265529894286,0.314818189318286,5.56808840121629
1391126400,2014-01-31T00:00:00,1.62229628571429,0.0364115388571429,0.643999216245786,14.2210492405714,0.319183549621714,5.64529712961056
1391212800,2014-02-01T00:00:00,1.65594728571429,0.0371668168571429,0.657357576131536,14.5160339065714,0.325804316569714,5.76239651236904
1391299200,2014-02-02T00:00:00,1.70362157142857,0.0382368397142857,0.676282727415821,14.9339466951429,0.335184136935429,5.92829438852709
1391385600,2014-02-03T00:00:00,1.71343671428571,0.0384571351428571,0.680179022046464,15.0199862374286,0.337115246662286,5.96244930725931
1391472000,2014-02-04T00:00:00,1.73867657142857,0.0390236297142857,0.690198429944571,15.2412388251429,0.342081138075429,6.05027943689411
1391558400,2014-02-05T00:00:00,1.79199,0.04022022,0.7113621387675,15.70858434,0.35257044852,6.23580050843591
1391644800,2014-02-06T00:00:00,1.85013771428571,0.0415253131428571,0.734444902844714,16.2183072034286,0.364010895010286,6.43814401833676
1391731200,2014-02-07T00:00:00,1.85183228571429,0.0415633468571429,0.735117592957786,16.2331618165714,0.364344298549714,6.44404081986795
1391817600,2014-02-08T00:00:00,1.89175242857143,0.0424593322857143,0.750964600029678,16.5831017888571,0.372198506816571,6.58295568386016
1391904000,2014-02-09T00:00:00,1.86215914285714,0.0417951274285714,0.739217021628643,16.3236870462857,0.366376087038857,6.47997641159668
1391990400,2014-02-10T00:00:00,1.86973457142857,0.0419651537142857,0.742224222043071,16.3900932531429,0.367866537459429,6.50633753042956
1392076800,2014-02-11T00:00:00,1.90333285714286,0.0427192485714286,0.755561656060357,16.6846158257143,0.374476932977143,6.62325347702509
1392163200,2014-02-12T00:00:00,1.935117,0.043432626,0.76817893397025,16.963235622,0.380730399516,6.73385653518321
1392249600,2014-02-13T00:00:00,1.92841457142857,0.0432821937142857,0.765518286353071,16.9044821331429,0.379411710099429,6.71053329817102
1392336000,2014-02-14T00:00:00,1.98872871428571,0.0446359111428571,0.789461052585464,17.4331959094286,0.391278397078286,6.92041558696418
1392422400,2014-02-15T00:00:00,1.99710514285714,0.0448239154285714,0.792786224123143,17.5066236822857,0.392926442646857,6.94956404066347
1392508800,2014-02-16T00:00:00,2.09357871428571,0.0469892111428571,0.831083115347964,18.3523110094286,0.411907424878286,7.28527458914026
1392595200,2014-02-17T00:00:00,2.14224428571429,0.0480814828571429,0.850401775036786,18.7789134085714,0.421482278725714,7.45462195997246
1392681600,2014-02-18T00:00:00,2.19350828571429,0.0492320748571429,0.870751926924786,19.2282936325714,0.431568368197714,7.63301139142267
1392768000,2014-02-19T00:00:00,2.29532528571429,0.0515173008571429,0.911169986670036,20.1208214545714,0.451600659313714,7.98731610314953
1392854400,2014-02-20T00:00:00,2.35113685714286,0.0527699605714286,0.933325377503357,20.6100656897143,0.462581474369143,8.18153025919443
1392940800,2014-02-21T00:00:00,2.33516314285714,0.0524114394285714,0.926984328971643,20.4700401102857,0.459438678030857,8.12594462776542
1393027200,2014-02-22T00:00:00,2.38189628571429,0.0534603388571429,0.945535876945786,20.8797028405714,0.468633330421714,8.28856749730676
1393113600,2014-02-23T00:00:00,2.39024957142857,0.0536478237142857,0.948851861516822,20.9529277431429,0.470276822679429,8.31763541805646
1393200000,2014-02-24T00:00:00,2.46225728571429,0.0552639968571429,0.977436597839036,21.5841473665714,0.484444196449714,8.56820921665699
1393286400,2014-02-25T00:00:00,2.45825742857143,0.0551742222857143,0.975848783770929,21.5490846188571,0.483657232556571,8.55429043853596
1393372800,2014-02-26T00:00:00,2.42625342857143,0.0544559102857143,0.963144229677929,21.2685375548571,0.477360509564571,8.44292231735672
1393459200,2014-02-27T00:00:00,2.44825585714286,0.0549497425714286,0.971878483020107,21.4614108437143,0.481689443381143,8.51948678215426
1393545600,2014-02-28T00:00:00,2.54441571428571,0.0571079971428571,1.01005083980821,22.3043481514286,0.500608702954286,8.85410566175881
1393632000,2014-03-01T00:00:00,2.53555842857143,0.0569092002857143,1.00653478351918,22.2267051848571,0.498866049704571,8.82328391232912
1393718400,2014-03-02T00:00:00,2.54094814285714,0.0570301694285714,1.00867432597289,22.2739514202857,0.499926465210857,8.84203914147838
1393804800,2014-03-03T00:00:00,2.51984314285714,0.0565564794285714,1.00029632278164,22.0889449902857,0.495774098670857,8.76859756550388
1393891200,2014-03-04T00:00:00,2.40614326285714,0.0574843231428572,0.953758481858679,21.0922518422057,0.503907576670286,8.36064685197318
1393977600,2014-03-05T00:00:00,2.25622702285714,0.0577627945714286,0.89277801734825,19.7780860823657,0.506348657213143,7.82609210007476
1394064000,2014-03-06T00:00:00,2.12207969142857,0.0587922154285714,0.837897263357524,18.6021505750629,0.515372560446857,7.34500741059205
1394150400,2014-03-07T00:00:00,1.95399243428571,0.0588963897142857,0.769609353963476,17.1286976789486,0.516285752235429,6.74639559684383
1394236800,2014-03-08T00:00:00,1.83771332571429,0.0602100822857143,0.721868776255524,16.1093950132114,0.527801581316571,6.32790169265592
1394323200,2014-03-09T00:00:00,1.74656868,0.0623447894285714,0.684002220376488,15.31042104888,0.546514424130857,5.99596346382029
1394409600,2014-03-10T00:00:00,1.59396822857143,0.0623995314285714,0.622022109300952,13.9727254916571,0.546994292502857,5.45264581013215
1394496000,2014-03-11T00:00:00,1.62053485714286,0.0634395428571429,0.632389336228572,14.2056085577143,0.556111032685714,5.54352492137966
1394582400,2014-03-12T00:00:00,1.65688853142857,0.0648626905714286,0.646575810434714,14.5242848665029,0.568586345549143,5.66788355427071
1394668800,2014-03-13T00:00:00,1.66618611428571,0.0652266657142857,0.650204052200476,14.6057874778286,0.571776951651429,5.69968872158938
1394755200,2014-03-14T00:00:00,1.64122056,0.064249332,0.640461620414,14.38693942896,0.563209644312,5.61428656454912
